Koordinatensystem : Lambert konform konisch
Rechtswert        : 4106500 Meter
Hochwert          : 2388500 Meter
Hoehenlage        : 520 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Winter
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
4106500 2388500  1  1  1   3.4  944 211  2.9 8  4.9  94    0    0 318 -320  0
4106500 2388500  1  1  2   3.5  944 219  2.6 8  4.8  92    0    0 318 -319  0
4106500 2388500  1  1  3   3.1  944 190  2.1 8  4.7  92    0    0 317 -317  0
4106500 2388500  1  1  4   3.3  944 198  2.7 8  4.8  93    0    0 316 -317  0
4106500 2388500  1  1  5   3.5  944 198  2.3 8  4.8  93    0    0 316 -317  0
4106500 2388500  1  1  6   3.6  944 213  2.7 8  4.9  93    0    0 316 -317  0
4106500 2388500  1  1  7   3.3  944 186  2.9 8  4.8  93    0    0 315 -317  0
4106500 2388500  1  1  8   3.3  944 226  3.5 8  4.8  92    0    0 314 -317  0
4106500 2388500  1  1  9   3.1  945 240  3.8 7  4.7  92    0   10 305 -317  0
4106500 2388500  1  1 10   2.9  946 243  3.7 8  4.6  92    0   43 304 -319  0
4106500 2388500  1  1 11   3.1  947 233  2.9 7  4.6  91    9   79 304 -322  0
4106500 2388500  1  1 12   3.3  947 253  3.0 7  4.5  89   16  103 295 -325  0
4106500 2388500  1  1 13   3.5  947 239  2.3 8  4.5  86    0   97 306 -328  0
4106500 2388500  1  1 14   3.5  947 246  2.9 8  4.3  83    0   85 314 -329  0
4106500 2388500  1  1 15   3.5  947 239  1.7 8  4.2  81   16   62 313 -327  0
4106500 2388500  1  1 16   3.7  947 207  1.9 8  4.2  81    0   31 313 -324  0
4106500 2388500  1  1 17   2.9  947 180  2.1 7  4.3  84    0    0 304 -321  0
4106500 2388500  1  1 18   2.4  947 160  1.6 7  4.4  90    0    0 295 -319  0
4106500 2388500  1  1 19   2.0  947 144  1.4 7  4.4  92    0    0 293 -317  0
4106500 2388500  1  1 20   1.9  947 157  1.3 6  4.3  92    0    0 285 -316  0
