Koordinatensystem : Lambert konform konisch
Rechtswert        : 4042500 Meter
Hochwert          : 3001500 Meter
Hoehenlage        : 14 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
4042500 3001500  1  1  1  -2.6 1012 161  2.0 4  2.6  78    0    0 262 -277  2
4042500 3001500  1  1  2  -1.2 1012 172  2.5 5  2.9  80    0    0 261 -277  2
4042500 3001500  1  1  3  -0.2 1011 171  2.8 5  3.1  82    0    0 270 -277  2
4042500 3001500  1  1  4  -0.3 1011 157  2.8 5  3.1  83    0    0 273 -276  2
4042500 3001500  1  1  5  -0.4 1009 147  2.8 5  3.0  83    0    0 246 -276  2
4042500 3001500  1  1  6  -0.7 1009 142  2.3 4  3.0  82    0    0 231 -277  2
4042500 3001500  1  1  7  -0.9 1008 141  2.8 6  2.9  82    0    0 246 -277  2
4042500 3001500  1  1  8  -0.4 1007 142  4.0 8  2.9  81    0    0 270 -277  2
4042500 3001500  1  1  9  -0.2 1005 141  3.7 7  2.9  77    0    0 277 -278  2
4042500 3001500  1  1 10  -0.3 1004 146  4.4 7  2.7  73    1   31 272 -280  2
4042500 3001500  1  1 11  -0.6 1003 144  3.9 5  2.7  73    4   69 265 -283  2
4042500 3001500  1  1 12  -0.4 1003 149  5.0 6  2.7  74    0   65 262 -288  2
4042500 3001500  1  1 13   0.1 1002 153  5.6 7  2.8  73    0   46 275 -292  2
4042500 3001500  1  1 14   0.6 1000 155  5.2 8  2.8  72    0   29 289 -296  2
4042500 3001500  1  1 15   0.8  999 165  5.0 7  3.0  74    0   15 294 -298  2
4042500 3001500  1  1 16   0.9  998 162  5.6 8  3.2  78    0    8 297 -299  2
4042500 3001500  1  1 17   1.0  998 162  5.0 8  3.3  80    0    0 308 -299  2
4042500 3001500  1  1 18   1.0  997 162  4.7 8  3.4  82    0    0 311 -301  2
4042500 3001500  1  1 19   1.1  998 172  4.0 8  3.6  86    0    0 314 -302  2
4042500 3001500  1  1 20   1.3  997 164  3.7 8  3.7  88    0    0 316 -305  2
4042500 3001500  1  1 21   1.4  997 175  4.2 8  3.8  88    0    0 318 -307  2
4042500 3001500  1  1 22   1.5  997 176  3.5 8  3.8  90    0    0 319 -309  2
4042500 3001500  1  1 23   1.7  996 175  2.7 8  3.9  91    0    0 320 -310  2
4042500 3001500  1  1 24   1.8  996 173  1.7 8  4.0  92    0    0 322 -312  2
4042500 3001500  1  2  1   2.2  996 175  2.3 8  4.2  94    0    0 324 -313  2
4042500 3001500  1  2  2   2.4  996 189  2.5 8  4.3  95    0    0 325 -314  2
4042500 3001500  1  2  3   2.6  996 176  1.1 8  4.3  94    0    0 326 -315  2
4042500 3001500  1  2  4   2.8  996 182  1.7 8  4.3  93    0    0 326 -315  2
4042500 3001500  1  2  5   3.0  996 175  2.1 8  4.4  92    0    0 327 -316  2
4042500 3001500  1  2  6   3.2  996 192  2.9 8  4.4  92    0    0 326 -316  2
4042500 3001500  1  2  7   3.3  995 184  2.2 8  4.4  91    0    0 326 -315  2
4042500 3001500  1  2  8   3.6  995 187  2.2 8  4.5  90    0    0 326 -315  2
4042500 3001500  1  2  9   3.5  995 181  1.5 8  4.5  91    0    0 327 -315  2
4042500 3001500  1  2 10   3.7  995 181  2.0 7  4.6  92    0   20 320 -317  2
4042500 3001500  1  2 11   3.8  995 174  1.1 7  4.6  91    1   56 313 -319  2
4042500 3001500  1  2 12   4.3  995 161  2.2 6  4.7  91   18   97 304 -320  2
4042500 3001500  1  2 13   4.9  995 169  1.5 4  4.8  89   60  111 277 -321  2
4042500 3001500  1  2 14   4.1  995 158  1.5 7  4.8  89    0   66 283 -321  2
4042500 3001500  1  2 15   4.0  995 163  1.8 8  4.7  92    0   21 318 -321  2
4042500 3001500  1  2 16   4.0  994 161  2.7 8  4.8  93    0    8 327 -322  2
4042500 3001500  1  2 17   4.1  994 161  2.1 6  4.8  92    0    0 310 -324  2
4042500 3001500  1  2 18   3.8  994 151  3.5 5  4.7  91    0    0 287 -327  2
4042500 3001500  1  2 19   3.8  994 152  2.8 4  4.6  91    0    0 272 -329  2
4042500 3001500  1  2 20   4.1  994 152  2.5 4  4.6  90    0    0 262 -329  2
4042500 3001500  1  2 21   4.1  994 152  3.2 5  4.6  89    0    0 272 -330  2
4042500 3001500  1  2 22   4.0  994 158  3.3 1  4.6  88    0    0 256 -331  2
4042500 3001500  1  2 23   4.0  994 159  3.5 1  4.5  87    0    0 233 -333  2
4042500 3001500  1  2 24   4.4  994 160  3.6 3  4.6  88    0    0 244 -333  2
4042500 3001500  1  3  1   4.4  994 162  3.1 3  4.7  88    0    0 251 -333  2
4042500 3001500  1  3  2   4.6  994 159  4.1 4  4.7  88    0    0 259 -332  2
4042500 3001500  1  3  3   4.7  994 163  2.7 4  4.7  87    0    0 266 -331  2
4042500 3001500  1  3  4   5.4  994 160  2.7 6  4.8  86    0    0 280 -329  2
4042500 3001500  1  3  5   5.5  994 162  3.2 7  4.9  86    0    0 298 -327  2
4042500 3001500  1  3  6   6.1  995 161  3.2 7  5.0  85    0    0 305 -326  2
4042500 3001500  1  3  7   6.3  995 171  3.1 7  5.0  84    0    0 306 -326  2
4042500 3001500  1  3  8   6.7  995 179  3.7 7  5.0  82    0    0 307 -327  2
4042500 3001500  1  3  9   6.8  996 180  3.8 7  5.0  81    0    0 309 -328  2
4042500 3001500  1  3 10   6.6  996 187  3.5 7  5.0  81    1   34 309 -330  2
